spectrometer_90_70nm_einzel_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:40:41
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
668.575	18984.588
668.703	18969.098
668.831	18979.020
668.959	18996.804
669.088	19213.137
669.216	19072.431
669.344	19169.961
669.472	19178.510
669.600	19193.725
669.728	19331.392
669.856	19240.137
669.984	19240.000
670.113	19206.804
670.241	19239.843
670.369	19290.255
670.497	19360.765
670.625	19387.765
670.753	19590.745
670.881	19655.412
671.009	19531.902
671.138	19487.333
671.266	19420.059
671.394	19447.020
671.522	19512.765
671.650	19412.882
671.778	19424.235
671.906	19428.627
672.034	19501.961
672.163	19437.196
672.291	19519.059
672.419	19543.863
672.547	19465.686
672.675	19489.451
672.803	19508.451
